product_id,units_sold,gross_revenue,discount_amount,net_revenue,average_discount,product_name,category,brand
P00240,446,4080900.0,341295.0,3739605.0,8.237179487179487,HomeNest Essential Kitchen Appliances,Home & Kitchen,HomeNest
P00241,472,792960.0,63672.0,729288.0,7.819672131147541,PureSkin Essential Fragrances,Beauty & Personal Care,PureSkin
P00242,382,1084880.0,91874.0,993006.0,8.670634920634921,FitCore Pro Yoga,Sports & Fitness,FitCore
P00243,515,5634100.0,522385.0,5111715.0,9.012738853503185,HomeNest Classic Kitchen Appliances,Home & Kitchen,HomeNest
P00244,452,696080.0,56826.0,639254.0,8.278145695364238,PageTurner Elite Business,Books,PageTurner
P00245,392,8290800.0,678915.0,7611885.0,8.580246913580247,UrbanHome Ultra Home Decor,Home & Kitchen,UrbanHome
P00246,415,913000.0,74470.0,838530.0,8.33969465648855,InsightBooks Essential Academic,Books,InsightBooks
P00247,466,2264760.0,175689.0,2089071.0,7.799352750809062,Auralink Elite Laptops,Electronics,Auralink
P00248,466,587160.0,50337.0,536823.0,8.3993399339934,UrbanHome Modern Kitchen Appliances,Home & Kitchen,UrbanHome
P00249,442,8402420.0,732835.5,7669584.5,8.819672131147541,UrbanHome Classic Kitchen Appliances,Home & Kitchen,UrbanHome
P00250,460,96600.0,7423.5,89176.5,7.7491961414791,PageTurner Classic Technology,Books,PageTurner
P00251,472,7018640.0,603722.0,6414918.0,8.226837060702875,RunX Ultra Running,Sports & Fitness,RunX
P00252,501,380760.0,33440.0,347320.0,8.712121212121213,GlowPure Advanced Haircare,Beauty & Personal Care,GlowPure
P00253,447,20490480.0,1794636.0,18695844.0,8.39527027027027,ZenByte Essential Accessories,Electronics,ZenByte
P00254,380,6410600.0,524657.0,5885943.0,8.035714285714286,KitchenPro Essential Furniture,Home & Kitchen,KitchenPro
P00255,450,1467000.0,111981.0,1355019.0,7.913793103448276,ModeWear Premium Jackets,Fashion,ModeWear
P00256,501,1202400.0,103200.0,1099200.0,8.658536585365853,FlexFit Classic Gym Equipment,Sports & Fitness,FlexFit
P00257,502,1340340.0,99457.5,1240882.5,7.6452599388379205,SportEdge Modern Outdoor Sports,Sports & Fitness,SportEdge
P00258,467,560400.0,39060.0,521340.0,7.37785016286645,BloomCare Essential Fragrances,Beauty & Personal Care,BloomCare
P00259,452,7561960.0,658325.5,6903634.5,8.77450980392157,ActivePro Pro Gym Equipment,Sports & Fitness,ActivePro
P00260,374,2079440.0,172360.0,1907080.0,8.709677419354838,RunX Advanced Gym Equipment,Sports & Fitness,RunX
P00261,495,3306600.0,251836.0,3054764.0,7.720364741641338,FitCore Ultra Yoga,Sports & Fitness,FitCore
P00262,505,242400.0,20568.0,221832.0,8.333333333333334,LearnPress Everyday Technology,Books,LearnPress
P00263,470,5315700.0,423559.5,4892140.5,7.934131736526946,ActivePro Modern Gym Equipment,Sports & Fitness,ActivePro
P00264,438,15325620.0,1313874.5,14011745.5,8.791946308724832,NovaTech Modern Smartphones,Electronics,NovaTech
P00265,463,4509620.0,376451.0,4133169.0,8.660130718954248,SportEdge Everyday Running,Sports & Fitness,SportEdge
P00266,395,158000.0,12460.0,145540.0,7.674418604651163,ReadMore Elite Business,Books,ReadMore
P00267,413,2114560.0,171264.0,1943296.0,8.286219081272085,DermaCare Essential Fragrances,Beauty & Personal Care,DermaCare
P00268,427,691740.0,54837.0,636903.0,7.940140845070423,InsightBooks Advanced Technology,Books,InsightBooks
P00269,412,898160.0,70523.0,827637.0,8.314814814814815,AuraBeauty Elite Skincare,Beauty & Personal Care,AuraBeauty
P00270,485,708100.0,60006.0,648094.0,8.130699088145896,PureSkin Smart Personal Care,Beauty & Personal Care,PureSkin
P00271,460,7852200.0,608545.5,7243654.5,7.871621621621622,KitchenPro Elite Furniture,Home & Kitchen,KitchenPro
P00272,477,28729710.0,2388119.5,26341590.5,8.045602605863191,TechSphere Everyday Smartphones,Electronics,TechSphere
P00273,483,37973460.0,2692735.0,35280725.0,7.383333333333334,Voltix Elite Smartphones,Electronics,Voltix
P00274,447,6401040.0,524828.0,5876212.0,8.448844884488448,HomeNest Classic Home Decor,Home & Kitchen,HomeNest
P00275,455,259350.0,22230.0,237120.0,8.322475570032573,GlowPure Pro Makeup,Beauty & Personal Care,GlowPure
P00276,420,6283200.0,467500.0,5815700.0,7.75,UrbanHome Everyday Cookware,Home & Kitchen,UrbanHome
P00277,455,1556100.0,131499.0,1424601.0,7.733118971061093,FitCore Advanced Sportswear,Sports & Fitness,FitCore
P00278,464,9275360.0,746626.5,8528733.5,8.102893890675242,ActivePro Smart Yoga,Sports & Fitness,ActivePro
P00279,483,30134370.0,2557990.0,27576380.0,8.83495145631068,ZenByte Essential Laptops,Electronics,ZenByte
P00280,466,4981540.0,397668.0,4583872.0,7.972972972972973,RunX Modern Gym Equipment,Sports & Fitness,RunX
P00281,429,7250100.0,593190.0,6656910.0,8.071428571428571,CasaLiving Everyday Home Decor,Home & Kitchen,CasaLiving
P00282,476,2698920.0,239841.0,2459079.0,8.73397435897436,AuraBeauty Essential Skincare,Beauty & Personal Care,AuraBeauty
P00283,463,944520.0,79152.0,865368.0,9.0,KnowledgeHouse Modern Academic,Books,KnowledgeHouse
P00284,473,9162010.0,737028.5,8424981.5,7.94392523364486,ActivePro Premium Sportswear,Sports & Fitness,ActivePro
P00285,498,637440.0,53952.0,583488.0,8.338509316770187,ActivePro Smart Outdoor Sports,Sports & Fitness,ActivePro
P00286,427,8604050.0,704242.5,7899807.5,8.440860215053764,Voltix Pro Smartwatches,Electronics,Voltix
P00287,401,6917250.0,495075.0,6422175.0,7.028985507246377,FitCore Advanced Outdoor Sports,Sports & Fitness,FitCore
P00288,444,697080.0,58247.0,638833.0,8.368421052631579,PureSkin Essential Personal Care,Beauty & Personal Care,PureSkin
P00289,409,6568540.0,530783.0,6037757.0,8.333333333333334,CasaLiving Modern Lighting,Home & Kitchen,CasaLiving
P00290,461,10741300.0,865595.0,9875705.0,8.225255972696246,CasaLiving Ultra Furniture,Home & Kitchen,CasaLiving
P00291,418,1049180.0,82077.0,967103.0,7.976190476190476,BloomCare Ultra Makeup,Beauty & Personal Care,BloomCare
P00292,468,229320.0,18669.0,210651.0,7.866666666666666,DermaCare Ultra Makeup,Beauty & Personal Care,DermaCare
P00293,448,806400.0,64980.0,741420.0,8.440677966101696,PureSkin Smart Makeup,Beauty & Personal Care,PureSkin
P00294,413,446040.0,34452.0,411588.0,8.339350180505415,PageTurner Classic Technology,Books,PageTurner
P00295,491,549920.0,46760.0,503160.0,8.471337579617835,StyleCraft Premium Footwear,Fashion,StyleCraft
P00296,426,319500.0,28237.5,291262.5,8.419243986254296,KnowledgeHouse Everyday Non-Fiction,Books,KnowledgeHouse
P00297,445,1237100.0,107447.0,1129653.0,8.758389261744966,DermaCare Ultra Fragrances,Beauty & Personal Care,DermaCare
P00298,490,34515600.0,2785902.0,31729698.0,7.885802469135802,Auralink Smart Cameras,Electronics,Auralink
P00299,455,3253250.0,272772.5,2980477.5,7.996688741721854,StyleCraft Premium Trousers,Fashion,StyleCraft
P00300,439,579480.0,49038.0,530442.0,8.02158273381295,KnowledgeHouse Premium Technology,Books,KnowledgeHouse
P00301,481,8359780.0,718663.0,7641117.0,8.504672897196262,UrbanHome Everyday Kitchen Appliances,Home & Kitchen,UrbanHome
P00302,423,1666620.0,136915.0,1529705.0,7.961672473867596,RunX Smart Outdoor Sports,Sports & Fitness,RunX
P00303,443,10782620.0,939524.0,9843096.0,8.62012987012987,KitchenPro Premium Lighting,Home & Kitchen,KitchenPro
P00304,467,3301690.0,229775.0,3071915.0,7.026143790849673,TrendRoot Pro Shirts,Fashion,TrendRoot
P00305,491,1011460.0,84872.0,926588.0,8.41194968553459,PageTurner Advanced Fiction,Books,PageTurner
P00306,457,1302450.0,111292.5,1191157.5,8.588039867109634,PureSkin Ultra Haircare,Beauty & Personal Care,PureSkin
P00307,484,1084160.0,96208.0,987952.0,8.633440514469454,CasaLiving Smart Lighting,Home & Kitchen,CasaLiving
P00308,484,2603920.0,224615.0,2379305.0,8.623417721518987,AuraBeauty Classic Personal Care,Beauty & Personal Care,AuraBeauty
P00309,448,694400.0,53552.5,640847.5,7.610169491525424,StyleCraft Elite Shirts,Fashion,StyleCraft
P00310,463,458370.0,36778.5,421591.5,8.031746031746032,InsightBooks Everyday Self Help,Books,InsightBooks
P00311,445,21235400.0,1770412.0,19464988.0,8.42013888888889,TechSphere Everyday Tablets,Electronics,TechSphere
P00312,483,8616720.0,734116.0,7882604.0,8.354632587859426,ActivePro Modern Sportswear,Sports & Fitness,ActivePro
P00313,463,1921450.0,148155.0,1773295.0,7.671232876712328,DermaCare Modern Skincare,Beauty & Personal Care,DermaCare
P00314,475,26006250.0,2121562.5,23884687.5,8.306962025316455,PixelPro Everyday Smartwatches,Electronics,PixelPro
P00315,473,539220.0,43662.0,495558.0,7.879746835443038,KnowledgeHouse Pro Technology,Books,KnowledgeHouse
P00316,489,4234740.0,345534.0,3889206.0,8.180428134556575,TechSphere Essential Smartphones,Electronics,TechSphere
P00317,429,23118810.0,1937345.5,21181464.5,8.46551724137931,NovaTech Ultra Smartwatches,Electronics,NovaTech
P00318,455,759850.0,61122.0,698728.0,8.106796116504855,InsightBooks Essential Academic,Books,InsightBooks
P00319,494,2717000.0,219725.0,2497275.0,8.150470219435737,BloomCare Advanced Skincare,Beauty & Personal Care,BloomCare
P00320,433,3269150.0,276707.5,2992442.5,8.493150684931507,FlexFit Advanced Outdoor Sports,Sports & Fitness,FlexFit
P00321,416,7334080.0,539478.0,6794602.0,7.703180212014134,ComfortCraft Pro Storage,Home & Kitchen,ComfortCraft
P00322,475,11381000.0,915272.0,10465728.0,8.217665615141955,CasaLiving Smart Furniture,Home & Kitchen,CasaLiving
P00323,489,899760.0,73324.0,826436.0,7.917981072555205,GlowPure Smart Personal Care,Beauty & Personal Care,GlowPure
P00324,449,6030070.0,516383.5,5513686.5,8.17741935483871,ActivePro Premium Running,Sports & Fitness,ActivePro
P00325,394,12210060.0,1064506.5,11145553.5,8.622641509433961,Auralink Ultra Laptops,Electronics,Auralink
P00326,521,5282940.0,438048.0,4844892.0,8.06060606060606,RunX Smart Sportswear,Sports & Fitness,RunX
P00327,468,2204280.0,167440.5,2036839.5,7.643312101910828,AuraBeauty Premium Makeup,Beauty & Personal Care,AuraBeauty
P00328,469,2274650.0,180905.0,2093745.0,7.983606557377049,ClassicFit Pro Footwear,Fashion,ClassicFit
P00329,478,669200.0,53200.0,616000.0,7.582236842105263,InsightBooks Everyday Academic,Books,InsightBooks
P00330,439,930680.0,75790.0,854890.0,7.824561403508772,BloomCare Elite Haircare,Beauty & Personal Care,BloomCare
P00331,469,2302790.0,190999.0,2111791.0,8.130990415335463,ModeWear Premium Jackets,Fashion,ModeWear
P00332,424,831040.0,68208.0,762832.0,8.664259927797834,StyleCraft Ultra Trousers,Fashion,StyleCraft
P00333,418,790020.0,62937.0,727083.0,8.403508771929825,ComfortCraft Smart Cookware,Home & Kitchen,ComfortCraft
P00334,463,35799160.0,2988418.0,32810742.0,8.338926174496644,NovaTech Smart Accessories,Electronics,NovaTech
P00335,412,3193000.0,273187.5,2919812.5,8.72791519434629,StreetLine Ultra Jackets,Fashion,StreetLine
P00336,501,470940.0,41642.0,429298.0,8.387622149837133,InsightBooks Smart Fiction,Books,InsightBooks
P00337,471,10107660.0,827283.0,9280377.0,8.099041533546325,UrbanHome Everyday Storage,Home & Kitchen,UrbanHome
P00338,443,1227110.0,108861.0,1118249.0,9.023569023569024,GlowPure Elite Fragrances,Beauty & Personal Care,GlowPure
P00339,418,1011560.0,87604.0,923956.0,8.917525773195877,PixelPro Advanced Tablets,Electronics,PixelPro
P00340,463,416700.0,31905.0,384795.0,7.983333333333333,ReadMore Advanced Business,Books,ReadMore
P00341,473,1139930.0,90616.0,1049314.0,8.072100313479623,TrendRoot Essential Trousers,Fashion,TrendRoot
P00342,460,363400.0,28993.0,334407.0,8.05,InsightBooks Elite Academic,Books,InsightBooks
P00343,498,1155360.0,83636.0,1071724.0,7.306501547987616,InsightBooks Advanced Self Help,Books,InsightBooks
P00344,427,486780.0,38646.0,448134.0,8.096026490066226,NovaTech Premium Accessories,Electronics,NovaTech
P00345,460,13326200.0,1073338.5,12252861.5,7.870662460567823,PixelPro Premium Cameras,Electronics,PixelPro
P00346,469,984900.0,81795.0,903105.0,8.214285714285714,LearnPress Elite Academic,Books,LearnPress
P00347,450,31734000.0,2782014.0,28951986.0,8.795379537953796,Auralink Ultra Smartphones,Electronics,Auralink
P00348,414,223560.0,17847.0,205713.0,7.963636363636364,InsightBooks Advanced Academic,Books,InsightBooks
P00349,513,3580740.0,280247.0,3300493.0,7.792397660818714,TrendRoot Ultra Dresses,Fashion,TrendRoot
P00350,415,3390550.0,275329.0,3115221.0,8.26158940397351,UrbanHome Modern Storage,Home & Kitchen,UrbanHome
P00351,430,5400800.0,424528.0,4976272.0,8.216911764705882,ZenByte Premium Cameras,Electronics,ZenByte
P00352,439,4890460.0,367620.0,4522840.0,7.581818181818182,NovaTech Advanced Cameras,Electronics,NovaTech
P00353,378,601020.0,49528.5,551491.5,8.19548872180451,HomeNest Everyday Home Decor,Home & Kitchen,HomeNest
P00354,458,1232020.0,98319.5,1133700.5,8.080645161290322,RunX Premium Outdoor Sports,Sports & Fitness,RunX
P00355,491,373160.0,32452.0,340708.0,8.951612903225806,ActivePro Essential Running,Sports & Fitness,ActivePro
P00356,434,329840.0,27664.0,302176.0,8.219178082191782,KnowledgeHouse Ultra Business,Books,KnowledgeHouse
P00357,496,644800.0,52000.0,592800.0,7.714723926380368,AuraBeauty Pro Personal Care,Beauty & Personal Care,AuraBeauty
P00358,442,6439940.0,516506.5,5923433.5,8.387096774193548,FitCore Classic Yoga,Sports & Fitness,FitCore
P00359,439,535580.0,44286.0,491294.0,8.234265734265735,SportEdge Essential Sportswear,Sports & Fitness,SportEdge
P00360,470,1513400.0,142646.0,1370754.0,8.573770491803279,AuraBeauty Everyday Haircare,Beauty & Personal Care,AuraBeauty
P00361,439,952630.0,76384.0,876246.0,8.054607508532424,BloomCare Ultra Skincare,Beauty & Personal Care,BloomCare
P00362,416,1289600.0,100595.0,1189005.0,7.43006993006993,PureSkin Essential Haircare,Beauty & Personal Care,PureSkin
P00363,474,587760.0,41664.0,546096.0,7.236024844720497,AuraBeauty Classic Makeup,Beauty & Personal Care,AuraBeauty
P00364,470,521700.0,41625.0,480075.0,8.01639344262295,SportEdge Classic Sportswear,Sports & Fitness,SportEdge
P00365,461,4522410.0,375723.0,4146687.0,8.10580204778157,SportEdge Premium Yoga,Sports & Fitness,SportEdge
P00366,464,2695840.0,227752.0,2468088.0,8.10580204778157,FlexFit Everyday Gym Equipment,Sports & Fitness,FlexFit
P00367,491,1114570.0,92729.5,1021840.5,8.606811145510836,UrbanHome Advanced Kitchen Appliances,Home & Kitchen,UrbanHome
P00368,456,989520.0,83002.5,906517.5,8.289036544850498,AuraBeauty Ultra Skincare,Beauty & Personal Care,AuraBeauty
P00369,422,1181600.0,98280.0,1083320.0,8.285714285714286,UrbanThread Advanced Trousers,Fashion,UrbanThread
P00370,461,5172420.0,420189.0,4752231.0,8.483333333333333,RunX Elite Outdoor Sports,Sports & Fitness,RunX
P00371,484,3305720.0,296080.5,3009639.5,8.397435897435898,RunX Essential Gym Equipment,Sports & Fitness,RunX
P00372,446,3630440.0,276760.0,3353680.0,7.962962962962963,UrbanHome Modern Kitchen Appliances,Home & Kitchen,UrbanHome
P00373,500,895000.0,70884.0,824116.0,7.522658610271903,GlowPure Modern Makeup,Beauty & Personal Care,GlowPure
P00374,480,7017600.0,579683.0,6437917.0,8.07570977917981,SportEdge Smart Running,Sports & Fitness,SportEdge
P00375,441,939330.0,80620.5,858709.5,8.526490066225165,DermaCare Ultra Fragrances,Beauty & Personal Care,DermaCare
P00376,426,1738080.0,133008.0,1605072.0,7.5,PureSkin Modern Skincare,Beauty & Personal Care,PureSkin
P00377,465,730050.0,55970.5,674079.5,7.9605263157894735,LearnPress Premium Business,Books,LearnPress
P00378,464,719200.0,63085.0,656115.0,8.710191082802547,KnowledgeHouse Smart Fiction,Books,KnowledgeHouse
P00379,433,805380.0,65286.0,740094.0,7.867383512544803,InsightBooks Essential Academic,Books,InsightBooks
P00380,427,8155700.0,682825.0,7472875.0,8.469750889679716,FlexFit Modern Sportswear,Sports & Fitness,FlexFit
P00381,407,614570.0,52321.5,562248.5,8.193430656934307,LearnPress Advanced Self Help,Books,LearnPress
P00382,492,1476000.0,123600.0,1352400.0,8.15625,GlowPure Advanced Skincare,Beauty & Personal Care,GlowPure
P00383,431,1486950.0,119197.5,1367752.5,8.101045296167248,RunX Elite Outdoor Sports,Sports & Fitness,RunX
P00384,471,1535460.0,136105.0,1399355.0,8.761609907120743,NovaTech Classic Headphones,Electronics,NovaTech
P00385,436,754280.0,61328.5,692951.5,7.7526132404181185,StyleCraft Everyday Footwear,Fashion,StyleCraft
P00386,426,715680.0,53004.0,662676.0,7.741379310344827,PureSkin Advanced Haircare,Beauty & Personal Care,PureSkin
P00387,473,879780.0,80724.0,799056.0,8.844936708860759,PageTurner Elite Self Help,Books,PageTurner
P00388,435,1535550.0,120549.5,1415000.5,8.016949152542374,HomeNest Modern Lighting,Home & Kitchen,HomeNest
P00389,393,3458400.0,257840.0,3200560.0,7.343173431734317,UrbanHome Classic Furniture,Home & Kitchen,UrbanHome
P00390,464,793440.0,68742.0,724698.0,8.225308641975309,LearnPress Pro Technology,Books,LearnPress
P00391,479,2481220.0,201761.0,2279459.0,8.018867924528301,DermaCare Ultra Personal Care,Beauty & Personal Care,DermaCare
P00392,465,11294850.0,930307.0,10364543.0,8.143322475570033,Voltix Classic Laptops,Electronics,Voltix
P00393,435,1431150.0,110873.0,1320277.0,7.7874564459930316,DermaCare Modern Personal Care,Beauty & Personal Care,DermaCare
P00394,486,379080.0,29562.0,349518.0,7.7725856697819315,PageTurner Everyday Academic,Books,PageTurner
P00395,474,109020.0,8257.0,100763.0,7.475409836065574,GlowPure Essential Personal Care,Beauty & Personal Care,GlowPure
P00396,493,8065480.0,660944.0,7404536.0,8.146417445482866,SportEdge Pro Sportswear,Sports & Fitness,SportEdge
P00397,429,2925780.0,235631.0,2690149.0,8.265993265993266,TrendRoot Premium T-Shirts,Fashion,TrendRoot
P00398,446,2988200.0,236510.0,2751690.0,7.731958762886598,StreetLine Advanced Dresses,Fashion,StreetLine
P00399,450,2178000.0,162866.0,2015134.0,7.883333333333334,BloomCare Classic Personal Care,Beauty & Personal Care,BloomCare
P00400,439,7945900.0,633500.0,7312400.0,7.94314381270903,HomeNest Elite Home Decor,Home & Kitchen,HomeNest
P00401,454,880760.0,73526.0,807234.0,8.256578947368421,ReadMore Premium Non-Fiction,Books,ReadMore
P00402,453,2251410.0,177926.0,2073484.0,7.820945945945946,DermaCare Smart Skincare,Beauty & Personal Care,DermaCare
P00403,440,294800.0,22847.0,271953.0,7.705479452054795,PageTurner Modern Business,Books,PageTurner
P00404,404,15004560.0,1199622.0,13804938.0,7.988721804511278,Voltix Everyday Tablets,Electronics,Voltix
P00405,408,489600.0,39360.0,450240.0,8.09608540925267,ReadMore Modern Technology,Books,ReadMore
P00406,421,143140.0,12036.0,131104.0,8.185053380782918,PageTurner Pro Fiction,Books,PageTurner
P00407,432,613440.0,52469.0,560971.0,8.144329896907216,PageTurner Advanced Non-Fiction,Books,PageTurner
P00408,436,2323880.0,181486.5,2142393.5,7.722602739726027,DermaCare Modern Fragrances,Beauty & Personal Care,DermaCare
P00409,478,32446640.0,2596410.0,29850230.0,8.492307692307692,NovaTech Pro Cameras,Electronics,NovaTech
P00410,458,8825660.0,740931.5,8084728.5,8.49025974025974,UrbanHome Essential Storage,Home & Kitchen,UrbanHome
P00411,486,4179600.0,324650.0,3854950.0,7.884615384615385,TechSphere Essential Cameras,Electronics,TechSphere
P00412,498,1389420.0,123876.0,1265544.0,8.905775075987842,PureSkin Ultra Haircare,Beauty & Personal Care,PureSkin
P00413,476,3627120.0,310515.0,3316605.0,8.482428115015974,ModeWear Essential Dresses,Fashion,ModeWear
P00414,462,346500.0,28875.0,317625.0,8.328025477707007,KnowledgeHouse Classic Business,Books,KnowledgeHouse
P00415,399,578550.0,50460.0,528090.0,8.745583038869258,DermaCare Ultra Haircare,Beauty & Personal Care,DermaCare
P00416,471,763020.0,54270.0,708750.0,7.182410423452769,ReadMore Classic Technology,Books,ReadMore
P00417,450,2484000.0,212796.0,2271204.0,8.447712418300654,DermaCare Pro Makeup,Beauty & Personal Care,DermaCare
P00418,476,952000.0,80700.0,871300.0,8.462732919254659,DermaCare Modern Skincare,Beauty & Personal Care,DermaCare
P00419,438,280320.0,21600.0,258720.0,7.918149466192171,KnowledgeHouse Pro Technology,Books,KnowledgeHouse
P00420,464,742400.0,57840.0,684560.0,7.5,KnowledgeHouse Essential Fiction,Books,KnowledgeHouse
P00421,465,399900.0,33196.0,366704.0,8.192182410423452,ClassicFit Advanced Footwear,Fashion,ClassicFit
P00422,443,2409920.0,198832.0,2211088.0,8.153310104529616,StreetLine Smart Trousers,Fashion,StreetLine
P00423,468,238680.0,17620.5,221059.5,7.746710526315789,PageTurner Classic Business,Books,PageTurner
P00424,462,600600.0,52910.0,547690.0,8.4472049689441,PureSkin Essential Makeup,Beauty & Personal Care,PureSkin
P00425,457,4382630.0,364420.0,4018210.0,8.066202090592334,FlexFit Modern Sportswear,Sports & Fitness,FlexFit
P00426,461,1009590.0,86943.0,922647.0,8.481012658227849,PageTurner Everyday Technology,Books,PageTurner
P00427,439,22336320.0,1714656.0,20621664.0,7.953020134228188,PixelPro Elite Accessories,Electronics,PixelPro
P00428,442,18466760.0,1577195.0,16889565.0,8.736842105263158,NovaTech Essential Tablets,Electronics,NovaTech
P00429,470,1884700.0,166014.0,1718686.0,8.833333333333334,BloomCare Advanced Makeup,Beauty & Personal Care,BloomCare
P00430,468,3425760.0,274866.0,3150894.0,7.953020134228188,FitCore Ultra Running,Sports & Fitness,FitCore
P00431,455,1615250.0,139337.5,1475912.5,8.409090909090908,AuraBeauty Everyday Personal Care,Beauty & Personal Care,AuraBeauty
P00432,439,4100260.0,341377.0,3758883.0,8.527272727272727,FlexFit Advanced Sportswear,Sports & Fitness,FlexFit
P00433,456,1358880.0,108472.0,1250408.0,8.166666666666666,StyleCraft Everyday Jackets,Fashion,StyleCraft
P00434,447,844830.0,69835.5,774994.5,8.233333333333333,KnowledgeHouse Ultra Academic,Books,KnowledgeHouse
P00435,450,1804500.0,151578.0,1652922.0,8.424908424908425,ModeWear Classic T-Shirts,Fashion,ModeWear
P00436,488,73200.0,4830.0,68370.0,6.838905775075988,PageTurner Classic Academic,Books,PageTurner
P00437,505,1146350.0,90573.0,1055777.0,7.935779816513762,BloomCare Everyday Makeup,Beauty & Personal Care,BloomCare
P00438,424,4740320.0,389064.0,4351256.0,8.538732394366198,HomeNest Premium Lighting,Home & Kitchen,HomeNest
P00439,438,7209480.0,596675.0,6612805.0,8.156996587030717,ComfortCraft Classic Lighting,Home & Kitchen,ComfortCraft
P00440,428,3685080.0,283699.5,3401380.5,7.704081632653061,RunX Advanced Gym Equipment,Sports & Fitness,RunX
P00441,400,44000.0,3371.5,40628.5,7.645985401459854,PageTurner Everyday Fiction,Books,PageTurner
P00442,402,8027940.0,682974.0,7344966.0,8.1993006993007,Voltix Pro Smartwatches,Electronics,Voltix
P00443,475,3980500.0,329753.0,3650747.0,7.725806451612903,ActivePro Essential Outdoor Sports,Sports & Fitness,ActivePro
P00444,462,30538200.0,2693575.0,27844625.0,8.651877133105803,Voltix Classic Tablets,Electronics,Voltix
P00445,475,7357750.0,594041.5,6763708.5,8.02547770700637,SportEdge Classic Running,Sports & Fitness,SportEdge
P00446,507,233220.0,18538.0,214682.0,7.962962962962963,ComfortCraft Elite Cookware,Home & Kitchen,ComfortCraft
P00447,450,6930000.0,514360.0,6415640.0,7.326732673267327,ComfortCraft Smart Lighting,Home & Kitchen,ComfortCraft
P00448,418,639540.0,49342.5,590197.5,8.159722222222221,TrendRoot Smart Footwear,Fashion,TrendRoot
P00449,440,132000.0,11025.0,120975.0,8.338983050847459,FitCore Essential Yoga,Sports & Fitness,FitCore
P00450,460,1044200.0,84671.0,959529.0,8.052805280528053,KnowledgeHouse Smart Technology,Books,KnowledgeHouse
P00451,433,5408170.0,414668.0,4993502.0,7.950819672131147,ZenByte Ultra Laptops,Electronics,ZenByte
P00452,406,1230180.0,97869.0,1132311.0,7.69811320754717,RunX Elite Outdoor Sports,Sports & Fitness,RunX
P00453,443,292380.0,25674.0,266706.0,8.598615916955017,BloomCare Modern Skincare,Beauty & Personal Care,BloomCare
P00454,459,10630440.0,735330.0,9895110.0,6.763698630136986,CasaLiving Pro Kitchen Appliances,Home & Kitchen,CasaLiving
P00455,483,2250780.0,188963.0,2061817.0,8.058252427184467,HomeNest Smart Furniture,Home & Kitchen,HomeNest
P00456,517,21434820.0,1625232.0,19809588.0,7.71875,TechSphere Elite Laptops,Electronics,TechSphere
P00457,434,1071980.0,91884.0,980096.0,8.079584775086506,StreetLine Elite Trousers,Fashion,StreetLine
P00458,453,443940.0,36995.0,406945.0,8.383333333333333,LearnPress Premium Technology,Books,LearnPress
P00459,444,976800.0,83270.0,893530.0,8.35,ReadMore Pro Non-Fiction,Books,ReadMore
P00460,466,2260100.0,164657.5,2095442.5,7.547770700636943,ModeWear Elite T-Shirts,Fashion,ModeWear
P00461,409,764830.0,53295.0,711535.0,7.416974169741698,PixelPro Classic Accessories,Electronics,PixelPro
P00462,481,2847520.0,224664.0,2622856.0,7.717041800643087,ModeWear Essential Shirts,Fashion,ModeWear
P00463,470,1109200.0,85550.0,1023650.0,7.775919732441472,FitCore Premium Yoga,Sports & Fitness,FitCore
P00464,463,300950.0,24277.5,276672.5,8.40764331210191,StreetLine Classic T-Shirts,Fashion,StreetLine
P00465,389,474580.0,37027.0,437553.0,7.8545454545454545,SportEdge Elite Outdoor Sports,Sports & Fitness,SportEdge
P00466,433,1710350.0,133510.0,1576840.0,7.975778546712803,StreetLine Ultra Shirts,Fashion,StreetLine
P00467,420,5775000.0,452375.0,5322625.0,8.042704626334519,RunX Elite Gym Equipment,Sports & Fitness,RunX
P00468,437,2945380.0,234215.0,2711165.0,7.912280701754386,KitchenPro Pro Storage,Home & Kitchen,KitchenPro
P00469,435,682950.0,53301.5,629648.5,7.958199356913183,KnowledgeHouse Pro Self Help,Books,KnowledgeHouse
P00470,486,4427460.0,323860.5,4103599.5,7.21875,RunX Pro Sportswear,Sports & Fitness,RunX
P00471,430,26711600.0,2332606.0,24378994.0,8.478260869565217,Voltix Premium Accessories,Electronics,Voltix
P00472,415,2357200.0,177500.0,2179700.0,8.033088235294118,UrbanThread Smart Shirts,Fashion,UrbanThread
P00473,471,795990.0,66586.0,729404.0,8.501628664495113,PageTurner Modern Fiction,Books,PageTurner
P00474,445,1290500.0,97440.0,1193060.0,7.5423728813559325,StyleCraft Modern Shirts,Fashion,StyleCraft
P00475,493,9228960.0,684216.0,8544744.0,7.915360501567398,RunX Modern Running,Sports & Fitness,RunX
P00476,476,1984920.0,150120.0,1834800.0,7.59433962264151,AuraBeauty Advanced Personal Care,Beauty & Personal Care,AuraBeauty
P00477,459,137700.0,10650.0,127050.0,7.987220447284345,TrendRoot Elite T-Shirts,Fashion,TrendRoot
P00478,433,3390390.0,284229.0,3106161.0,8.37979094076655,ClassicFit Advanced Jeans,Fashion,ClassicFit
P00479,462,6856080.0,522368.0,6333712.0,7.806451612903226,Auralink Advanced Laptops,Electronics,Auralink
P00480,463,35701930.0,2953313.0,32748617.0,7.909407665505227,ZenByte Pro Headphones,Electronics,ZenByte
