order_id,product_id,quantity,unit_price,discount_pct
O021088,P00858,1,7180.0,10
O021088,P00937,1,3180.0,10
O021089,P00512,4,24640.0,0
O021089,P00168,1,860.0,10
O021089,P00091,1,5000.0,5
O021090,P00943,1,1020.0,0
O021090,P00062,1,14540.0,0
O021091,P00562,1,13320.0,0
O021092,P00946,2,1980.0,5
O021093,P00991,1,24650.0,5
O021093,P00060,4,76400.0,0
O021093,P00331,3,4910.0,5
O021093,P00395,1,230.0,0
O021094,P00927,1,61320.0,0
O021094,P00703,1,10390.0,10
O021094,P00465,1,1220.0,0
O021094,P00065,1,880.0,10
O021095,P00615,3,3080.0,10
O021095,P00812,1,4980.0,10
O021095,P00309,2,1550.0,10
O021095,P00543,1,4060.0,0
O021095,P00662,1,13000.0,0
O021096,P00063,1,1870.0,10
O021096,P00680,3,1170.0,15
O021096,P00933,2,13170.0,0
O021096,P00175,1,4170.0,10
O021096,P00692,1,8170.0,0
O021097,P00173,2,15010.0,10
O021097,P00558,4,1050.0,0
O021098,P00932,2,660.0,10
O021098,P00362,1,3100.0,5
O021098,P00346,1,2100.0,0
O021099,P00470,1,9110.0,0
O021100,P00789,1,8340.0,0
O021100,P00738,1,1150.0,20
O021100,P00981,2,4740.0,15
O021101,P00157,2,7230.0,0
O021102,P00330,1,2120.0,15
O021102,P00713,1,9060.0,5
O021102,P00132,1,1800.0,5
O021103,P00380,2,19100.0,5
O021103,P00339,1,2420.0,10
O021103,P00247,2,4860.0,10
O021103,P00959,1,1310.0,5
O021103,P00018,1,240.0,0
O021104,P00453,1,660.0,0
O021104,P00563,2,560.0,5
O021104,P00066,1,1330.0,0
O021104,P00759,3,4200.0,10
O021105,P00143,2,530.0,0
O021105,P00845,1,13800.0,5
O021106,P00794,1,9850.0,5
O021106,P00004,1,6930.0,15
O021106,P00285,1,1280.0,0
O021107,P00611,2,610.0,0
O021107,P00915,2,5180.0,5
O021107,P00698,1,30210.0,20
O021107,P00382,4,3000.0,5
O021107,P00279,1,62390.0,10
O021108,P00224,1,36060.0,10
O021108,P00545,1,1380.0,0
O021108,P00935,1,2570.0,20
O021108,P00560,1,1700.0,0
O021109,P00529,3,8760.0,10
O021109,P00948,2,2700.0,5
O021109,P00479,3,14840.0,0
O021109,P00399,2,4840.0,10
O021109,P00029,3,9320.0,10
O021110,P00285,4,1280.0,5
O021110,P00482,2,820.0,0
O021110,P00204,3,1390.0,10
O021110,P00055,1,3520.0,0
O021110,P00751,4,7590.0,0
O021111,P00881,3,8570.0,15
O021111,P00884,1,46370.0,5
O021112,P00860,2,1270.0,0
O021112,P00640,1,930.0,15
O021112,P00156,1,3990.0,20
O021113,P00947,1,9240.0,5
O021113,P00085,1,24840.0,0
O021113,P00407,1,1420.0,5
O021113,P00308,1,5380.0,25
O021113,P00599,3,15530.0,5
O021114,P00875,1,65300.0,15
O021115,P00223,2,72980.0,0
O021115,P00158,1,1160.0,10
O021115,P00363,3,1240.0,10
O021116,P00467,1,13750.0,5
O021116,P00865,1,7340.0,0
O021116,P00646,2,20070.0,10
O021117,P00107,1,2450.0,10
O021117,P00548,2,2170.0,0
O021117,P00481,1,5620.0,15
O021117,P00496,3,500.0,20
O021117,P00615,2,3080.0,20
O021118,P00183,1,2710.0,15
O021118,P00537,2,4060.0,0
O021118,P00987,1,2780.0,10
O021118,P00894,1,7940.0,5
O021119,P00474,1,2900.0,15
O021119,P00872,1,9410.0,10
O021120,P00036,1,51470.0,5
O021121,P00113,2,910.0,0
O021121,P00780,1,17410.0,0
O021121,P00684,2,2220.0,0
O021121,P00462,1,5920.0,20
O021121,P00658,1,9280.0,0
O021122,P00891,2,51760.0,0
O021122,P00885,1,7760.0,15
O021122,P00423,1,510.0,0
O021122,P00830,2,180.0,5
O021123,P00674,1,4100.0,20
O021123,P00636,1,480.0,0
O021123,P00178,2,72560.0,10
O021123,P00901,1,250.0,10
O021123,P00336,1,940.0,5
O021124,P00448,2,1530.0,10
O021124,P00974,1,2420.0,0
O021124,P00548,1,2170.0,0
O021124,P00559,3,470.0,0
O021125,P00202,1,2400.0,15
O021125,P00934,3,11190.0,5
O021126,P00922,1,14820.0,10
O021126,P00151,2,37810.0,0
O021126,P00028,1,2180.0,5
O021127,P00561,2,5390.0,10
O021127,P00279,3,62390.0,10
O021127,P00802,2,1230.0,0
O021128,P00389,1,8800.0,20
O021128,P00852,1,14850.0,0
O021128,P00989,1,4150.0,10
O021128,P00306,1,2850.0,15
O021128,P00116,1,5460.0,5
O021129,P00101,1,3170.0,20
O021129,P00710,1,2550.0,5
O021129,P00880,1,56900.0,10
O021129,P00085,2,24840.0,10
O021129,P00782,1,4160.0,15
O021130,P00186,1,9010.0,25
O021130,P00405,1,1200.0,0
O021131,P00492,2,79900.0,0
O021131,P00474,1,2900.0,10
O021131,P00173,2,15010.0,15
O021132,P00698,1,30210.0,10
O021132,P00042,4,1190.0,20
O021133,P00095,1,2080.0,15
O021133,P00937,1,3180.0,15
O021134,P00960,1,11350.0,10
O021134,P00781,1,2900.0,0
O021134,P00520,1,78160.0,5
O021134,P00602,1,17850.0,5
O021135,P00925,1,3880.0,5
O021136,P00774,1,2180.0,15
O021136,P00398,1,6700.0,20
O021136,P00613,1,170.0,20
O021136,P00354,1,2690.0,20
O021137,P00316,1,8660.0,0
O021137,P00612,2,7660.0,5
O021137,P00645,3,860.0,15
O021138,P00270,2,1460.0,15
O021139,P00722,2,270.0,15
O021139,P00884,1,46370.0,5
O021140,P00656,1,68430.0,5
O021140,P00508,1,74560.0,0
O021140,P00810,1,14200.0,15
O021140,P00613,3,170.0,0
O021140,P00065,1,880.0,10
O021141,P00007,2,800.0,5
O021141,P00692,2,8170.0,0
O021142,P00138,1,69240.0,5
O021142,P00770,2,6760.0,15
O021142,P00010,3,5790.0,20
O021143,P00076,1,1080.0,20
O021143,P00733,1,16830.0,15
O021143,P00820,1,1360.0,0
O021143,P00140,2,50110.0,5
O021143,P00215,2,920.0,15
O021144,P00837,2,11590.0,25
O021144,P00890,1,2260.0,0
O021144,P00892,1,3730.0,0
O021144,P00302,2,3940.0,0
O021144,P00090,2,510.0,5
O021145,P00128,2,1080.0,20
O021145,P00006,2,45380.0,10
O021146,P00925,3,3880.0,0
O021146,P00613,2,170.0,10
O021147,P00037,1,5270.0,10
O021147,P00443,1,8380.0,0
O021147,P00857,2,4620.0,5
O021147,P00089,2,5110.0,5
O021147,P00802,2,1230.0,15
O021148,P00540,1,6160.0,15
O021148,P00571,1,1850.0,20
O021148,P00679,1,8380.0,20
O021148,P00930,1,2590.0,20
O021148,P00958,2,60340.0,0
O021149,P00158,1,1160.0,5
O021149,P00795,1,1040.0,15
O021149,P00880,1,56900.0,10
O021149,P00554,2,3730.0,20
O021150,P00329,4,1400.0,15
O021150,P00911,1,6000.0,10
O021151,P00323,1,1840.0,5
O021152,P00855,2,23250.0,0
O021152,P00649,2,1190.0,0
O021153,P00559,1,470.0,5
O021153,P00432,1,9340.0,0
O021153,P00938,1,2270.0,5
O021153,P00381,2,1510.0,10
O021154,P00544,1,2280.0,5
O021155,P00758,1,890.0,5
O021155,P00497,2,52400.0,10
O021155,P00742,1,4970.0,10
O021155,P00847,1,5840.0,0
O021156,P00230,3,1760.0,20
O021156,P00297,1,2780.0,15
O021156,P00029,2,9320.0,15
O021157,P00751,2,7590.0,5
O021157,P00830,2,180.0,15
O021157,P00030,1,1100.0,10
O021158,P00598,2,14290.0,20
O021158,P00191,1,20090.0,10
O021158,P00809,1,12050.0,10
O021158,P01000,3,2110.0,0
O021158,P00575,1,7030.0,15
O021159,P00554,1,3730.0,5
O021160,P00716,1,57760.0,0
O021160,P00563,1,560.0,0
O021160,P00106,2,2040.0,5
O021161,P00527,2,490.0,10
O021161,P00526,1,2210.0,10
O021162,P00107,1,2450.0,15
O021162,P00071,3,4200.0,0
O021162,P00567,2,2460.0,5
O021163,P00254,1,16870.0,0
O021164,P00543,1,4060.0,5
O021164,P00294,1,1080.0,10
O021164,P00892,1,3730.0,10
O021165,P00980,1,22660.0,5
O021165,P00402,1,4970.0,10
O021166,P00723,2,12010.0,5
O021167,P00846,1,1860.0,25
O021168,P00730,1,73570.0,15
O021168,P00377,1,1570.0,0
O021168,P00286,3,20150.0,0
O021168,P00838,1,10490.0,10
O021168,P00257,1,2670.0,10
O021169,P00607,2,16150.0,10
O021169,P00510,3,4840.0,0
O021169,P00047,3,6380.0,10
O021170,P00424,2,1300.0,0
O021170,P00952,1,16070.0,0
O021170,P00733,1,16830.0,15
O021170,P00028,2,2180.0,0
O021171,P00796,1,13800.0,15
O021171,P00262,1,480.0,10
O021171,P00731,1,10860.0,25
O021171,P00645,1,860.0,15
O021171,P00475,1,18720.0,5
O021172,P00419,2,640.0,5
O021173,P00100,2,3970.0,0
O021173,P00903,1,610.0,10
O021173,P00860,1,1270.0,5
O021174,P00837,1,11590.0,5
O021174,P00966,2,11710.0,20
O021175,P00303,1,24340.0,10
O021175,P00956,1,18630.0,5
O021175,P00840,2,1370.0,5
O021175,P00783,2,1390.0,0
O021175,P00449,1,300.0,10
O021176,P00221,3,3760.0,10
O021176,P00233,1,3100.0,10
O021177,P00402,3,4970.0,25
O021177,P00601,4,7410.0,0
O021177,P00781,2,2900.0,25
O021177,P00788,2,690.0,0
O021178,P00476,1,4170.0,20
O021178,P00153,1,1360.0,5
O021178,P00635,1,22110.0,20
O021179,P00501,1,12930.0,10
O021179,P00872,4,9410.0,10
O021179,P00971,2,4840.0,0
O021179,P00607,1,16150.0,5
O021180,P00129,1,3970.0,25
O021180,P00810,3,14200.0,15
O021181,P00911,1,6000.0,5
O021181,P00769,1,19350.0,5
O021182,P00058,2,43320.0,0
O021182,P00139,3,2320.0,20
O021182,P00288,1,1570.0,10
O021182,P00595,1,24570.0,0
O021183,P00209,3,11350.0,10
O021183,P00411,3,8600.0,0
O021183,P00165,2,5920.0,10
O021183,P00856,1,23210.0,0
O021184,P00261,2,6680.0,5
O021184,P00509,1,37800.0,15
O021185,P00909,1,2960.0,0
O021185,P00561,1,5390.0,0
O021185,P00394,1,780.0,10
O021185,P00324,2,13430.0,0
O021185,P00244,2,1540.0,25
O021186,P00102,1,1960.0,20
O021186,P00808,1,5160.0,10
O021186,P00360,2,3220.0,0
O021186,P00018,2,240.0,15
O021186,P00305,2,2060.0,0
O021187,P00579,1,1180.0,0
O021187,P00019,2,9870.0,10
O021187,P00150,3,460.0,5
O021187,P00436,1,150.0,25
O021187,P00936,1,2440.0,5
O021188,P00996,1,10550.0,20
O021188,P00008,2,1700.0,0
O021188,P00151,2,37810.0,0
O021188,P00632,2,16920.0,10
O021189,P00492,1,79900.0,15
O021190,P00464,3,650.0,5
O021191,P00392,2,24290.0,5
O021192,P00365,4,9810.0,10
O021193,P00017,1,55630.0,5
O021193,P00165,1,5920.0,0
O021193,P00727,1,11850.0,5
O021194,P00973,1,21620.0,0
O021194,P00016,1,4780.0,10
O021194,P00602,3,17850.0,5
O021194,P00886,4,6100.0,15
O021195,P00027,1,670.0,0
O021195,P00631,1,1980.0,20
O021195,P00029,1,9320.0,0
O021195,P00883,1,5810.0,15
O021196,P00295,2,1120.0,10
O021197,P00526,1,2210.0,0
O021197,P00937,1,3180.0,10
O021197,P00494,1,7980.0,20
O021198,P00825,1,9100.0,0
O021198,P00938,3,2270.0,10
O021199,P00277,1,3420.0,5
O021199,P00972,2,15440.0,5
O021200,P00923,1,550.0,15
O021200,P00635,1,22110.0,5
O021200,P00442,1,19970.0,10
O021200,P00053,1,13770.0,25
O021200,P00195,1,4510.0,15
O021201,P00872,1,9410.0,10
O021201,P00636,2,480.0,0
O021201,P00605,1,260.0,5
O021201,P00293,1,1800.0,15
O021201,P00064,1,16870.0,15
O021202,P00132,2,1800.0,5
O021202,P00711,1,14520.0,10
O021202,P00295,1,1120.0,10
O021202,P00903,1,610.0,20
O021202,P00710,1,2550.0,20
O021203,P00082,1,21930.0,10
O021204,P00372,1,8140.0,10
O021204,P00992,1,8120.0,10
O021204,P00083,1,19640.0,10
O021204,P00846,1,1860.0,0
O021205,P00295,2,1120.0,10
O021205,P00728,2,41820.0,10
O021205,P00277,2,3420.0,25
O021206,P00247,4,4860.0,15
O021206,P00259,1,16730.0,0
O021206,P00364,2,1110.0,0
O021206,P00189,1,2700.0,10
O021207,P00790,3,2440.0,15
O021207,P00986,4,4420.0,0
O021208,P00223,1,72980.0,20
O021208,P00994,4,16770.0,0
O021208,P00327,1,4710.0,5
O021208,P00065,1,880.0,0
O021209,P00334,1,77320.0,10
O021209,P00874,2,6120.0,10
O021209,P00772,2,30600.0,0
O021209,P00149,1,4840.0,5
O021209,P00801,2,3740.0,15
O021210,P00631,1,1980.0,5
O021210,P00551,1,1810.0,0
O021210,P00913,2,11980.0,20
O021210,P00431,2,3550.0,0
O021211,P00118,1,5880.0,25
O021211,P00543,2,4060.0,10
O021211,P00054,3,1480.0,0
O021212,P00829,1,22370.0,20
O021212,P00766,2,32160.0,10
O021213,P00944,3,360.0,5
O021213,P00671,3,13590.0,0
O021213,P00413,1,7620.0,15
O021213,P00815,2,1050.0,5
O021213,P00930,2,2590.0,5
O021214,P00805,2,18180.0,0
O021214,P00151,1,37810.0,0
O021214,P00288,2,1570.0,25
O021215,P00928,3,6770.0,5
O021216,P00144,2,17600.0,10
O021216,P00812,3,4980.0,0
O021216,P00158,1,1160.0,15
O021216,P00974,1,2420.0,0
O021217,P00431,1,3550.0,20
O021217,P00346,2,2100.0,0
O021217,P00495,2,180.0,10
O021217,P00405,1,1200.0,5
O021218,P00501,2,12930.0,5
O021218,P00795,1,1040.0,25
O021218,P00368,4,2170.0,5
O021218,P00758,1,890.0,0
O021219,P00582,1,6330.0,5
O021219,P00713,4,9060.0,0
O021219,P00567,1,2460.0,20
O021220,P00825,2,9100.0,25
O021220,P00373,1,1790.0,10
O021221,P00248,2,1260.0,15
O021222,P00943,1,1020.0,15
O021222,P00197,1,13450.0,10
O021222,P00558,1,1050.0,20
O021222,P00733,4,16830.0,15
O021223,P00457,2,2470.0,5
O021223,P00893,1,33150.0,15
O021223,P00166,1,6420.0,10
O021223,P00081,1,1960.0,0
O021223,P00922,1,14820.0,0
O021224,P00496,4,500.0,0
O021225,P00223,1,72980.0,25
O021225,P00016,1,4780.0,0
O021225,P00293,1,1800.0,15
O021226,P00859,1,390.0,10
O021226,P00356,1,760.0,5
O021227,P00267,1,5120.0,0
O021227,P00036,1,51470.0,15
O021228,P00152,2,8410.0,10
O021228,P00371,2,6830.0,10
O021228,P00846,1,1860.0,0
O021228,P00485,2,680.0,0
O021228,P00420,2,1600.0,10
O021229,P00388,2,3530.0,0
O021229,P00757,1,1550.0,0
O021229,P00444,1,66100.0,0
O021229,P00651,1,15700.0,20
O021229,P00499,1,3960.0,10
O021230,P00174,2,1980.0,5
O021231,P00159,1,3750.0,25
O021231,P00492,1,79900.0,0
O021231,P00205,1,330.0,0
O021231,P00821,2,3540.0,0
O021231,P00654,1,650.0,10
O021232,P00295,1,1120.0,10
O021232,P00230,3,1760.0,20
O021233,P00641,1,6180.0,10
O021233,P00189,2,2700.0,10
O021233,P00686,2,2510.0,0
O021234,P00268,2,1620.0,5
O021234,P00976,1,4860.0,10
O021234,P00416,2,1620.0,0
O021235,P00520,1,78160.0,0
O021235,P00330,2,2120.0,0
O021235,P00058,1,43320.0,0
O021235,P00016,1,4780.0,5
O021235,P00859,2,390.0,5
O021236,P00125,3,33380.0,15
O021237,P00928,1,6770.0,0
O021237,P00851,4,6500.0,0
O021237,P00299,1,7150.0,0
O021238,P00341,1,2410.0,20
O021238,P00693,1,1160.0,0
O021239,P00644,1,700.0,0
O021239,P00150,2,460.0,0
O021239,P00025,3,7140.0,0
O021240,P00268,1,1620.0,10
O021240,P00410,1,19270.0,10
O021240,P00496,1,500.0,0
O021240,P00379,1,1860.0,10
O021241,P00349,1,6980.0,0
O021241,P00749,2,6620.0,15
O021242,P00317,1,53890.0,5
O021243,P00331,1,4910.0,10
O021243,P00009,1,50120.0,5
O021244,P00467,2,13750.0,0
O021244,P00960,1,11350.0,5
O021244,P00178,1,72560.0,0
O021245,P00942,1,18440.0,10
O021245,P00863,1,1780.0,0
O021245,P00299,1,7150.0,5
O021245,P00524,1,62440.0,5
O021245,P00462,1,5920.0,0
O021246,P00973,3,21620.0,10
O021246,P00900,1,20860.0,15
O021246,P00382,1,3000.0,10
O021246,P00705,2,9130.0,0
O021246,P00262,3,480.0,25
O021247,P00299,1,7150.0,0
O021247,P00259,2,16730.0,10
O021247,P00881,1,8570.0,15
O021247,P00538,1,6620.0,0
O021248,P00043,2,3900.0,20
O021248,P00878,1,1700.0,20
O021248,P00085,1,24840.0,0
O021249,P00873,1,20110.0,5
O021250,P00502,1,2050.0,5
O021250,P00696,1,420.0,5
O021251,P00488,4,3180.0,15
O021251,P00623,3,1270.0,10
O021251,P00418,1,2000.0,5
O021251,P00470,1,9110.0,10
O021252,P00714,1,5360.0,10
O021253,P00708,2,2280.0,0
O021253,P00033,2,70590.0,5
O021253,P00604,1,4010.0,10
O021254,P00854,1,13490.0,15
O021254,P00869,3,22980.0,10
O021254,P00453,1,660.0,5
O021254,P00966,2,11710.0,15
O021254,P00161,1,4780.0,10
O021255,P00264,2,34990.0,15
O021255,P00479,1,14840.0,5
O021255,P00865,1,7340.0,5
O021256,P00897,1,3090.0,0
O021256,P00899,1,4690.0,15
O021256,P00555,1,23250.0,10
O021257,P00010,1,5790.0,0
O021257,P00441,1,110.0,10
O021258,P00600,1,21890.0,0
O021258,P00915,1,5180.0,10
O021259,P00672,2,8640.0,0
O021259,P00903,1,610.0,0
O021259,P00576,1,11080.0,0
O021259,P00896,1,4570.0,5
O021259,P00653,1,12740.0,5
O021260,P00522,2,1680.0,5
O021261,P00325,1,30990.0,15
O021261,P00424,1,1300.0,0
O021261,P00415,2,1450.0,15
O021261,P00975,2,2420.0,10
O021262,P00128,3,1080.0,15
O021262,P00621,1,1990.0,10
O021262,P00204,1,1390.0,0
O021263,P00965,1,19690.0,0
O021263,P00357,1,1300.0,0
O021263,P00683,1,71180.0,15
O021263,P00711,1,14520.0,0
O021263,P00414,1,750.0,15
O021264,P00948,1,2700.0,15
O021264,P00168,1,860.0,0
O021264,P00790,1,2440.0,15
O021264,P00695,3,1730.0,0
O021265,P00979,1,6560.0,5
O021265,P00016,1,4780.0,15
O021265,P00490,1,11400.0,5
O021265,P00759,1,4200.0,15
O021266,P00383,2,3450.0,5
O021266,P00846,2,1860.0,20
O021267,P00882,3,900.0,10
O021267,P00283,1,2040.0,5
O021268,P00655,3,53860.0,10
O021268,P00829,2,22370.0,25
O021268,P00796,1,13800.0,10
O021268,P00452,2,3030.0,5
O021269,P00710,1,2550.0,0
O021269,P00788,1,690.0,0
O021270,P00887,2,6880.0,10
O021270,P00101,1,3170.0,10
O021270,P00595,1,24570.0,5
O021270,P00651,1,15700.0,0
O021270,P00303,1,24340.0,10
O021271,P00378,1,1550.0,0
O021271,P00106,2,2040.0,20
O021271,P00363,1,1240.0,10
O021272,P00698,3,30210.0,0
O021272,P00360,1,3220.0,10
O021272,P00011,1,70310.0,10
O021272,P00462,1,5920.0,20
O021273,P00101,1,3170.0,0
O021273,P00643,1,280.0,15
O021273,P00956,2,18630.0,0
O021274,P00533,1,21120.0,5
O021274,P00694,1,4170.0,10
O021274,P00163,1,730.0,25
O021274,P00188,1,12330.0,20
O021275,P00884,1,46370.0,25
O021275,P00703,1,10390.0,0
O021275,P00705,1,9130.0,10
O021275,P00865,2,7340.0,15
O021276,P00528,1,9460.0,20
O021276,P00967,2,54770.0,25
O021276,P00926,1,930.0,25
O021276,P00038,1,2120.0,15
O021277,P00802,2,1230.0,20
O021277,P00870,1,19190.0,10
O021278,P00156,2,3990.0,10
O021279,P00831,1,1760.0,5
O021279,P00553,1,13920.0,10
O021279,P00073,3,1140.0,0
O021279,P00102,2,1960.0,5
O021280,P00407,2,1420.0,0
O021280,P00721,1,68610.0,25
O021281,P00241,1,1680.0,20
O021281,P00833,1,14650.0,0
O021281,P00658,2,9280.0,0
O021281,P00750,2,18980.0,10
O021281,P00632,3,16920.0,10
O021282,P00800,1,4780.0,20
O021283,P00532,1,4930.0,5
O021283,P00699,3,14780.0,0
O021283,P00037,1,5270.0,0
O021283,P00963,1,990.0,0
O021283,P00921,1,70730.0,20
O021284,P00878,1,1700.0,5
O021284,P00066,1,1330.0,5
O021285,P00314,1,54750.0,20
O021285,P00422,4,5440.0,0
O021285,P00789,1,8340.0,10
O021286,P00771,1,1210.0,0
O021286,P00636,2,480.0,15
O021286,P00283,1,2040.0,5
O021286,P00320,1,7550.0,25
O021286,P00854,1,13490.0,15
O021287,P00122,1,19430.0,15
O021287,P00393,1,3290.0,0
O021287,P00431,3,3550.0,10
O021287,P00085,2,24840.0,25
O021287,P00303,1,24340.0,25
O021288,P00722,3,270.0,0
O021288,P00512,2,24640.0,15
O021288,P00038,1,2120.0,10
O021288,P00699,1,14780.0,0
O021288,P00202,1,2400.0,5
O021289,P00517,1,2250.0,5
O021289,P00256,1,2400.0,5
O021289,P00274,1,14320.0,0
O021289,P00342,1,790.0,10
O021290,P00713,4,9060.0,0
O021290,P00806,2,750.0,10
O021291,P00517,2,2250.0,0
O021292,P00692,2,8170.0,5
O021292,P00876,1,2030.0,0
O021292,P00258,1,1200.0,20
O021292,P00847,1,5840.0,10
O021292,P00713,3,9060.0,15
O021293,P00161,1,4780.0,15
O021293,P00629,1,66780.0,5
O021293,P00105,2,7650.0,10
O021294,P00023,1,18790.0,20
O021295,P00172,1,69260.0,5
O021295,P00976,3,4860.0,10
O021295,P00963,1,990.0,0
O021296,P00818,1,72390.0,5
O021296,P00206,1,2500.0,5
O021296,P00658,2,9280.0,0
O021296,P00510,1,4840.0,5
O021296,P00303,1,24340.0,0
O021297,P00123,1,43990.0,10
O021297,P00898,1,2290.0,15
O021297,P00053,3,13770.0,15
O021297,P00624,1,5550.0,15
O021297,P00454,2,23160.0,15
O021298,P00113,1,910.0,15
O021298,P00577,1,570.0,0
O021298,P00033,1,70590.0,10
O021299,P00983,1,18310.0,5
O021299,P00701,1,2020.0,0
O021300,P00761,1,3390.0,0
O021301,P00122,1,19430.0,10
O021301,P00793,1,1900.0,10
O021302,P00253,2,45840.0,5
O021302,P00049,2,9270.0,5
O021303,P00690,1,820.0,20
O021303,P00925,1,3880.0,10
O021303,P00854,1,13490.0,5
O021304,P00588,1,16710.0,0
O021304,P00885,1,7760.0,5
O021305,P00058,1,43320.0,10
O021305,P00290,1,23300.0,15
O021305,P00248,1,1260.0,0
O021305,P00916,1,55190.0,0
O021306,P00276,1,14960.0,20
O021306,P00824,2,1840.0,0
O021306,P00806,2,750.0,0
O021307,P00717,1,55380.0,10
O021307,P00832,2,21130.0,15
O021307,P00390,3,1710.0,0
O021307,P00027,1,670.0,0
O021308,P00973,1,21620.0,10
O021308,P00992,1,8120.0,0
O021308,P00245,2,21150.0,15
O021308,P00184,3,7240.0,0
O021309,P00327,1,4710.0,10
O021310,P00409,4,67880.0,5
O021310,P00414,2,750.0,15
O021311,P00835,1,9530.0,0
O021311,P00945,2,17710.0,15
O021312,P00586,2,2750.0,10
O021313,P00413,1,7620.0,25
O021313,P00827,2,58470.0,10
O021313,P00493,1,23040.0,5
O021313,P00331,1,4910.0,20
O021314,P00977,2,18060.0,0
O021314,P00926,3,930.0,0
O021314,P00967,1,54770.0,15
O021314,P00527,1,490.0,0
O021314,P00238,1,510.0,0
O021315,P00376,1,4080.0,25
O021315,P00955,4,640.0,0
O021315,P00830,4,180.0,0
O021316,P00796,1,13800.0,0
O021316,P00530,1,8070.0,15
O021316,P00518,1,570.0,20
O021316,P00305,3,2060.0,0
O021316,P00754,1,12750.0,25
O021317,P00020,3,830.0,10
O021317,P00346,1,2100.0,0
O021317,P00211,2,22450.0,10
O021317,P00267,3,5120.0,0
O021318,P00906,1,290.0,0
O021318,P00778,1,1030.0,15
O021319,P00412,1,2790.0,0
O021319,P00094,2,20350.0,0
O021320,P00524,1,62440.0,15
O021320,P00192,2,3880.0,0
O021320,P00791,1,1950.0,10
O021321,P00888,2,5710.0,10
O021321,P00035,4,53570.0,0
O021321,P00989,1,4150.0,5
O021321,P00683,1,71180.0,0
O021322,P00097,1,1190.0,0
O021322,P00673,2,18650.0,0
O021323,P00288,1,1570.0,0
O021323,P00686,1,2510.0,15
O021323,P00097,1,1190.0,10
O021323,P00712,1,1180.0,0
O021323,P00333,1,1890.0,0
O021324,P00520,1,78160.0,5
O021324,P00446,2,460.0,20
O021324,P00161,2,4780.0,0
O021324,P00272,1,60230.0,20
O021325,P00921,2,70730.0,5
O021325,P00826,1,17410.0,10
O021326,P00816,1,27480.0,0
O021327,P00647,1,1470.0,15
O021327,P00159,1,3750.0,15
O021327,P00261,1,6680.0,10
O021327,P00753,1,22800.0,5
O021328,P00475,3,18720.0,25
O021328,P00085,1,24840.0,0
O021328,P00403,1,670.0,5
O021329,P00971,2,4840.0,0
O021330,P00357,1,1300.0,15
O021330,P00393,1,3290.0,5
O021330,P00556,4,2070.0,0
O021331,P00974,1,2420.0,10
O021331,P00148,1,15170.0,0
O021332,P00053,1,13770.0,15
O021332,P00541,1,340.0,0
O021332,P00897,1,3090.0,10
O021332,P00862,1,1670.0,10
O021332,P00704,3,800.0,10
O021333,P00836,2,1910.0,10
O021333,P00284,2,19370.0,5
O021334,P00373,1,1790.0,0
O021335,P00534,3,21750.0,10
O021335,P00972,1,15440.0,20
O021335,P00280,1,10690.0,15
O021335,P00099,3,3060.0,0
O021335,P00855,2,23250.0,5
O021336,P00553,1,13920.0,10
O021336,P00396,1,16360.0,15
O021336,P00523,1,5850.0,10
O021336,P00612,1,7660.0,5
O021337,P00387,1,1860.0,0
O021337,P00542,1,6730.0,10
O021337,P00045,2,3890.0,5
O021338,P00536,1,40550.0,10
O021338,P00088,1,15770.0,25
O021339,P00059,1,22470.0,10
O021339,P00264,1,34990.0,15
O021340,P00078,1,3550.0,25
O021341,P00111,2,4970.0,10
O021342,P00274,3,14320.0,10
O021343,P00155,4,9180.0,5
O021343,P00767,3,10200.0,10
O021343,P00407,1,1420.0,5
O021344,P00866,1,3150.0,10
O021344,P00070,2,4190.0,10
O021344,P00783,1,1390.0,0
O021344,P00877,1,790.0,15
O021345,P00305,1,2060.0,0
O021345,P00327,2,4710.0,5
O021345,P00525,2,40340.0,10
O021345,P00284,1,19370.0,0
O021345,P00552,1,2620.0,20
O021346,P00912,1,12580.0,0
O021346,P00819,1,20380.0,10
O021346,P00537,1,4060.0,15
O021346,P00808,1,5160.0,15
O021347,P00589,1,63260.0,0
O021348,P00510,2,4840.0,20
O021348,P00416,1,1620.0,5
O021348,P00142,1,1110.0,15
O021349,P00146,1,8570.0,20
O021349,P00223,1,72980.0,25
O021350,P00461,4,1870.0,5
O021350,P00920,1,11150.0,20
O021351,P00154,2,1440.0,15
O021352,P00136,1,50270.0,20
O021352,P00916,1,55190.0,0
O021352,P00006,1,45380.0,10
O021353,P00826,1,17410.0,10
O021353,P00762,1,390.0,10
O021354,P00879,1,3280.0,0
O021354,P00201,3,46090.0,10
O021355,P00812,1,4980.0,10
O021355,P00491,3,78160.0,20
O021355,P00423,1,510.0,5
O021356,P00509,3,37800.0,5
O021356,P00929,1,1010.0,10
O021356,P00999,2,720.0,0
O021356,P00577,1,570.0,0
O021357,P00848,1,570.0,0
O021357,P00578,1,17300.0,5
O021357,P00649,1,1190.0,5
O021357,P00557,1,19850.0,0
O021357,P00587,3,920.0,0
O021358,P00248,1,1260.0,15
O021358,P00235,1,2410.0,0
O021358,P00589,4,63260.0,0
O021358,P00704,1,800.0,5
O021358,P00140,1,50110.0,0
O021359,P00629,1,66780.0,15
O021359,P00935,1,2570.0,15
